Features,Importance
mileage_num,0.5522009473424744
engine_displacement_num,0.12528406529471076
motor,0.006141856813054647
condition,0.0007347936678268052
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,0.0
