Features,Importance
mileage_num,0.541212453017467
engine_displacement_num,0.08764125485190147
motor,0.0051063539458024
year_num,0.0008523742585136885
condition,0.0006451611497568788
make,0.0
transmission,0.0
model,0.0
title_status,0.0
