Features,Importance
mileage_num,0.7354795971136274
engine_displacement_num,0.08332558037015096
motor,0.006035138753067865
condition,0.0033542702055532002
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,0.0
