Features,Importance
mileage_num,0.7008777075921445
engine_displacement_num,0.08743446632746729
motor,0.013300330435272522
condition,0.0008409785546926063
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,-3.328179418948807e-05
