Features,Importance
mileage_num,0.7388081116716518
engine_displacement_num,0.0796682487595044
motor,0.006166335074582574
condition,0.0017222287739224462
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,0.0
