Features,Importance
mileage_num,0.5692984246885876
engine_displacement_num,0.05984963294502947
motor,0.003699609102312068
condition,0.000344036163356326
year_num,5.0096114317754735e-05
make,0.0
transmission,0.0
model,0.0
title_status,0.0
