Features,Importance
mileage_num,0.5664343234147747
engine_displacement_num,0.0473135441738817
motor,0.004408299749859434
year_num,0.0018909746566961206
transmission,0.0004996267892225404
condition,0.0002719246866996039
make,0.0
model,0.0
title_status,0.0
