Features,Importance
mileage_num,0.5164815693587675
engine_displacement_num,0.1785281549744367
condition,0.020520859157121298
motor,0.013603581395765585
year_num,0.007381307873920895
make,0.0
transmission,0.0
model,0.0
title_status,0.0
