Features,Importance
mileage_num,0.58436287899717
engine_displacement_num,0.063116784524645
motor,0.0061899115755825965
year_num,0.00044431883123932647
condition,8.240492920974507e-05
make,0.0
transmission,0.0
model,0.0
title_status,0.0
