Features,Importance
mileage_num,0.7857262306010003
engine_displacement_num,0.10165426094044386
motor,0.022718864551122504
condition,0.002909328389500859
year_num,0.00138386069670261
make,0.0
transmission,0.0
model,0.0
title_status,0.0
