Features,Importance
mileage_num,0.5865063368009583
engine_displacement_num,0.1439751350778909
condition,0.016559287076148132
year_num,0.010825758565191902
motor,0.006299192693323097
make,0.0
transmission,0.0
model,0.0
title_status,0.0
