Features,Importance
mileage_num,0.5173935502393421
engine_displacement_num,0.19945170093395226
motor,0.009440047161837805
condition,0.0006535044318236094
year_num,0.00044609725677610126
make,0.0
transmission,0.0
model,0.0
title_status,0.0
