Features,Importance
mileage_num,0.5161242331462562
engine_displacement_num,0.18126921521612802
motor,0.02167795897258935
condition,0.016823516563626784
year_num,0.014537602466022408
make,0.0
transmission,0.0
model,0.0
title_status,0.0
