Features,Importance
mileage_num,0.5890893217224481
engine_displacement_num,0.06575189683370124
motor,0.010501032922868709
year_num,0.00023080675093223869
condition,0.00011416816660355655
make,0.0
transmission,0.0
model,0.0
title_status,0.0
