Features,Importance
mileage_num,0.7429872628677676
engine_displacement_num,0.0759734065626326
motor,0.009868127004697603
year_num,0.0004898974883165485
make,0.0
transmission,0.0
title_status,0.0
model,0.0
condition,-0.0006089579821373925
