Features,Importance
mileage_num,0.7370672695325705
engine_displacement_num,0.08050792696564495
motor,0.006166335074582757
condition,0.0033542702055533724
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,0.0
