Features,Importance
mileage_num,0.482327111017722
engine_displacement_num,0.11706063755979013
year_num,0.005256687183545061
motor,0.004006402841386425
condition,0.0010959846576626242
make,0.0
transmission,0.0
model,0.0
title_status,0.0
