Features,Importance
mileage_num,0.4933237320150238
engine_displacement_num,0.1224570488886528
condition,0.015013182250436241
motor,0.004260488261642353
year_num,0.0004734214766113798
make,0.0
transmission,0.0
model,0.0
title_status,0.0
