Features,Importance
mileage_num,0.47661534855423293
engine_displacement_num,0.12816243694819057
condition,0.010498731589780791
motor,0.005122262503921382
year_num,0.00033532243715307387
make,0.0
transmission,0.0
model,0.0
title_status,0.0
