Features,Importance
mileage_num,0.5011454467244292
engine_displacement_num,0.08683006532376678
year_num,0.006611534157975935
condition,0.0007631105066966514
make,0.0
motor,0.0
transmission,0.0
title_status,0.0
model,0.0
