Features,Importance
mileage_num,0.5474470062250703
engine_displacement_num,0.09017367582812312
motor,0.005435697169195919
condition,0.0015162369888230387
transmission,0.0
model,0.0
title_status,0.0
year_num,-1033.1718577152262
make,-1532.268345307003
