Features,Importance
mileage_num,0.5402978149470457
engine_displacement_num,0.10738987469836232
motor,0.006155820157924707
condition,0.003176757387948509
year_num,0.002422494816290449
make,0.0
transmission,0.0
model,0.0
title_status,0.0
