Features,Importance
mileage_num,0.5073962109534296
engine_displacement_num,0.16524001898909096
condition,0.0052677064272995565
year_num,0.005202026190861009
motor,0.005105173026183541
make,0.0
transmission,0.0
model,0.0
title_status,0.0
