Features,Importance
mileage_num,0.577575376954139
engine_displacement_num,0.07021001735270412
motor,0.010105617824039542
condition,0.0007364898659007024
year_num,8.273015622018986e-05
make,0.0
transmission,0.0
model,0.0
title_status,0.0
