Features,Importance
mileage_num,0.49044204486724985
engine_displacement_num,0.12214755121072449
condition,0.014413652842163172
motor,0.004101261865762551
year_num,0.0028015686270583483
make,0.0
transmission,0.0
model,0.0
title_status,0.0
