Features,Importance
mileage_num,0.5600238489979107
engine_displacement_num,0.043989868829184
motor,0.004517745328189449
condition,0.0009963217295534733
make,0.0
model,0.0
title_status,0.0
year_num,-3.7631781762603735e-05
transmission,-0.00024324340625700991
