Features,Importance
mileage_num,0.4211634248111146
engine_displacement_num,0.03786506487057896
motor,0.003388360764796616
year_num,0.0015116520868203088
transmission,0.00016649586779950986
make,0.0
title_status,0.0
model,0.0
condition,-0.00015534143102934327
