Features,Importance
mileage_num,0.5960202360825112
engine_displacement_num,0.1715407281802409
condition,0.0202843158599538
motor,0.007926739164849778
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,0.0
