Features,Importance
mileage_num,0.6451511030772594
engine_displacement_num,0.16762133058989176
year_num,0.015888029562875206
motor,0.00801562382444947
condition,0.002378450075122429
make,0.0
transmission,0.0
model,0.0
title_status,0.0
