Features,Importance
mileage_num,0.5168474014613749
engine_displacement_num,0.19281959653673758
condition,0.01749081054540591
year_num,0.013979346739731247
motor,0.00818373145468757
make,0.0
transmission,0.0
model,0.0
title_status,0.0
