Features,Importance
mileage_num,0.7155735690857504
engine_displacement_num,0.08722649647758782
motor,0.012470458053616452
condition,0.004007212096304125
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,-0.0001634224421223851
