Features,Importance
mileage_num,0.4169246369591476
engine_displacement_num,0.04017502669087277
motor,0.0029637865829729047
year_num,0.0022843723471015487
make,0.0
model,0.0
title_status,0.0
transmission,-0.0002443476746593565
condition,-0.00034948248586932353
