Features,Importance
mileage_num,0.5861143741408105
engine_displacement_num,0.09630379803381489
motor,0.004337652904269784
condition,0.0006927380634866254
year_num,0.0006034508735285382
make,0.0
transmission,0.0
model,0.0
title_status,0.0
