Features,Importance
mileage_num,0.6295295486649348
engine_displacement_num,0.16038626007866835
year_num,0.01080300054678519
motor,0.008023172882900659
condition,0.0009228366359796292
make,0.0
transmission,0.0
model,0.0
title_status,0.0
