Features,Importance
mileage_num,0.5224235561049182
engine_displacement_num,0.050773553429532534
motor,0.008738325494054561
condition,0.0027912004069489517
year_num,0.00023387190795345902
make,0.0
transmission,0.0
model,0.0
title_status,0.0
