Features,Importance
mileage_num,0.49331876345935227
engine_displacement_num,0.12299251217019953
motor,0.004565250564612234
year_num,0.003670439228469058
condition,0.0013068667208556816
make,0.0
transmission,0.0
model,0.0
title_status,0.0
