Features,Importance
mileage_num,0.7473534700374225
engine_displacement_num,0.07473574288132927
motor,0.009638859614176381
year_num,0.0004898974883166318
make,0.0
transmission,0.0
title_status,0.0
model,0.0
condition,-0.0008889463614762061
