Features,Importance
mileage_num,0.5278512673898758
engine_displacement_num,0.12204943272268501
year_num,0.006121682827431268
motor,0.004070847670981609
make,0.0
transmission,0.0
title_status,0.0
model,0.0
condition,-0.0001959590687843793
