Features,Importance
mileage_num,0.7509544313942517
engine_displacement_num,0.07252076751322604
motor,0.009102733952847997
transmission,0.0038717978997828252
condition,0.000784576021032124
make,0.0
title_status,0.0
model,0.0
year_num,-4.5193347096883495e-05
