Features,Importance
mileage_num,0.7346513602412349
engine_displacement_num,0.08775601549865882
motor,0.0060294711278198465
condition,0.0030522749990578636
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,-0.00039536321603727555
