Features,Importance
mileage_num,0.5830500163946051
engine_displacement_num,0.07094489541796811
motor,0.012042173249182114
condition,0.00011416816660356766
year_num,7.844633421132397e-05
make,0.0
transmission,0.0
model,0.0
title_status,0.0
