Features,Importance
mileage_num,0.45708158919577996
engine_displacement_num,0.12884949739285026
motor,0.004583620272860439
year_num,0.0006786402709313022
condition,0.0006645417442198264
make,0.0
transmission,0.0
model,0.0
title_status,0.0
