Features,Importance
mileage_num,0.5237946749432266
engine_displacement_num,0.12111813299339244
motor,0.004099077958132436
condition,0.0025933231566140245
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,-3.113471537850576e-05
