Features,Importance
mileage_num,0.4808537458852385
engine_displacement_num,0.090462680232969
year_num,0.004165727192065505
motor,0.003479272535488814
condition,0.00039541248969117703
make,0.0
transmission,0.0
model,0.0
title_status,0.0
