Features,Importance
mileage_num,0.5135548417167247
engine_displacement_num,0.1689208640420255
condition,0.00563171544172345
year_num,0.004883779286174794
motor,0.0030483883304530113
make,0.0
transmission,0.0
model,0.0
title_status,0.0
