Features,Importance
mileage_num,0.5820497366294991
engine_displacement_num,0.06299138176450948
motor,0.010097117957668567
year_num,8.273015622012325e-05
condition,6.34866842393611e-05
make,0.0
transmission,0.0
model,0.0
title_status,0.0
