Features,Importance
mileage_num,0.6131666360849317
engine_displacement_num,0.06457801166165411
motor,0.008338113882749881
year_num,0.0016782021564455407
condition,0.0002934546343108579
make,0.0
transmission,0.0
model,0.0
title_status,0.0
