Features,Importance
mileage_num,0.7476776120696049
engine_displacement_num,0.07524533749194764
motor,0.009636965626670735
year_num,0.001116348244949189
transmission,0.0009993031207054081
make,0.0
title_status,0.0
model,0.0
condition,-0.0008889463614761173
