Features,Importance
mileage_num,0.4794136148699186
engine_displacement_num,0.10290361994165101
motor,0.005936021530455027
year_num,0.00027865488285247486
make,0.0
transmission,0.0
title_status,0.0
model,0.0
condition,0.0
