Features,Importance
mileage_num,0.4086737824472718
engine_displacement_num,0.03771468299196336
motor,0.002751887545011722
make,0.0
model,0.0
transmission,0.0
title_status,0.0
year_num,0.0
condition,-0.005353030711911083
