Features,Importance
mileage_num,0.5767648156007096
engine_displacement_num,0.07045797813654855
motor,0.012199923716543682
condition,0.00023591331233415724
year_num,8.273015622018986e-05
make,0.0
transmission,0.0
model,0.0
title_status,0.0
