Features,Importance
mileage_num,0.6893636759190401
engine_displacement_num,0.11755649894737503
condition,0.011677106441406775
motor,0.004695540032392337
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,-0.0010365230815549686
