Features,Importance
mileage_num,0.6127319958847142
engine_displacement_num,0.09092825230556248
motor,0.002944585601947214
condition,0.0004999265637310902
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,0.0
