Features,Importance
mileage_num,0.5517587985988803
engine_displacement_num,0.13198127990626884
year_num,0.008588366630577016
condition,0.0005295700141342063
make,0.0
motor,0.0
transmission,0.0
title_status,0.0
model,0.0
