Features,Importance
mileage_num,0.5992522212225561
engine_displacement_num,0.05919613295808936
motor,0.004365093511991614
year_num,0.00032047867701482936
condition,0.0001280545933879107
make,0.0
transmission,0.0
model,0.0
title_status,0.0
