Features,Importance
mileage_num,0.5819419584962399
engine_displacement_num,0.048528927648815355
motor,0.006520874008280703
transmission,0.002277665293013992
make,0.0
model,0.0
title_status,0.0
year_num,-2.1187657168747485e-05
condition,-0.00011385492960591103
