Features,Importance
mileage_num,0.5834960958653593
engine_displacement_num,0.03684955691685717
motor,0.006638935719378019
transmission,0.0026352298638914807
make,0.0
model,0.0
title_status,0.0
year_num,-4.6463070926672236e-05
condition,-0.0012843264496331442
