Features,Importance
mileage_num,0.5345570932208805
engine_displacement_num,0.06042444697315199
motor,0.0022370758240373434
transmission,0.00038660265474282365
condition,0.00016081428623710426
make,0.0
title_status,0.0
model,0.0
year_num,-0.00017463287021000085
