Features,Importance
mileage_num,0.569756172111568
engine_displacement_num,0.04243470672201346
motor,0.007248413406343251
year_num,0.0027628281630444618
condition,0.00035151332421624605
make,0.0
model,0.0
title_status,0.0
transmission,-0.00022303823726896877
