Features,Importance
mileage_num,0.40600499673682566
engine_displacement_num,0.033090180052730137
motor,0.0038937597518924894
make,0.0
model,0.0
transmission,0.0
title_status,0.0
year_num,0.0
condition,-0.005977662657384896
