Features,Importance
mileage_num,0.6273434094633851
engine_displacement_num,0.04293858558741108
motor,0.004981464010253128
condition,0.0009668086574838641
transmission,0.0007463421493022371
make,0.0
title_status,0.0
model,0.0
year_num,-2.309459734907149e-05
