Features,Importance
mileage_num,0.5727481465860428
engine_displacement_num,0.062367983979289464
motor,0.005285844547952212
condition,0.000563945731278781
year_num,4.803481425323386e-05
make,0.0
transmission,0.0
model,0.0
title_status,0.0
