Features,Importance
mileage_num,0.5888352313414171
engine_displacement_num,0.18908320881846202
motor,0.007899287714513436
condition,0.0011266358626375594
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,0.0
