Features,Importance
mileage_num,0.7372204392527089
engine_displacement_num,0.08248590216401064
motor,0.006035138753067992
condition,0.0017222287739225074
make,0.0
transmission,0.0
title_status,0.0
model,0.0
year_num,0.0
